begin month,end month,100e,90e,80e,70e,60e,50e,40e,30e,20e,10e,0e
12/31/58,11/30/59,1.145379455,1.132131314,1.133687843,1.103730687,1.088482903,1.072465121,1.055616498,1.037869606,1.019149521,0.999372745,0.978445948
1/31/59,12/31/59,1.111908765,1.100949129,1.108444072,1.077805183,1.065546314,1.052772006,1.039432136,1.025469866,1.010820479,0.995409961,0.979153273
2/28/59,1/31/60,1.030858567,1.030058457,1.039561727,1.027403531,1.025478499,1.023100219,1.020220201,1.016782786,1.012723761,1.00796866,1.002430625
3/31/59,2/29/60,1.01635301,1.01580174,1.032498334,1.013733786,1.01215194,1.010153821,1.007694233,1.004721191,1.001174598,0.996984597,0.992069508
4/30/59,3/31/60,0.98709365,0.992743065,1.015350997,1.003082868,1.007707072,1.011915469,1.015661827,1.018892792,1.021546469,1.023550637,1.024820507
5/31/59,4/30/60,0.934366846,0.943908493,0.969789008,0.962686351,0.971899472,0.980976971,0.989902212,0.998655721,1.007214557,1.0155515,1.02363401
6/30/59,5/31/60,0.93559753,0.944733278,0.970315044,0.963004774,0.972140522,0.98127627,0.990412019,0.999547767,1.008683515,1.017819263,1.026955011
7/31/59,6/30/60,0.950720785,0.961265416,0.988535269,0.982435735,0.99306159,1.003714687,1.014395108,1.025102939,1.035838263,1.046601166,1.057391732
8/31/59,7/31/60,0.910733831,0.927274047,0.956952305,0.960975588,0.978141642,0.995521099,1.013116415,1.030930084,1.048964639,1.067222651,1.085706734
9/30/59,8/31/60,0.954661806,0.968078757,0.995048945,0.995233611,1.008973658,1.022823571,1.036784458,1.050857442,1.065043661,1.079344269,1.093760435
10/31/59,9/30/60,0.944068516,0.959070159,0.984145054,0.989369543,1.004666625,1.020061529,1.035553929,1.0511435,1.06682992,1.082612866,1.098492018
11/30/59,10/31/60,0.921156421,0.936388285,0.964668605,0.96715117,0.982681209,0.998309663,1.014036049,1.029859886,1.045780698,1.061798011,1.077911355
12/31/59,11/30/60,0.948378772,0.961014986,0.986965324,0.986486245,0.999321349,1.012222807,1.025190647,1.038224899,1.051325591,1.064492752,1.07772641
1/31/60,12/31/60,0.963465597,0.976905722,1.003923185,1.004092449,1.017840859,1.031693858,1.045652374,1.059717352,1.073889743,1.088170513,1.102560637
2/29/60,1/31/61,1.097916576,1.096314093,1.113248566,1.092685637,1.090662927,1.088503363,1.086208516,1.08377993,1.081219129,1.078527611,1.075706854
3/31/60,2/28/61,1.139258551,1.134295893,1.144506373,1.123804605,1.118280188,1.112572676,1.1066841,1.100616457,1.094371717,1.08795182,1.081358679
4/30/60,3/31/61,1.206659651,1.191515235,1.192359631,1.161178795,1.145987639,1.130781745,1.115561509,1.100327311,1.085079521,1.069818494,1.054544573
5/31/60,4/30/61,1.25448073,1.235710217,1.229410755,1.198449382,1.179952983,1.161542097,1.143213999,1.124966082,1.106795845,1.088700891,1.07067892
6/30/60,5/31/61,1.271310386,1.250616024,1.242429341,1.209227301,1.188532939,1.167838578,1.147144216,1.126449855,1.105755493,1.085061131,1.06436677
7/31/60,6/30/61,1.201907214,1.18663029,1.179122565,1.155643443,1.139933774,1.124080111,1.10808258,1.091941308,1.075656421,1.059228045,1.042656306
8/31/60,7/31/61,1.241846798,1.217930831,1.2103075,1.17056242,1.147105846,1.123798335,1.100637914,1.077622643,1.054750618,1.032019965,1.009428847
9/30/60,8/31/61,1.222654866,1.201750983,1.192850491,1.160048092,1.139248889,1.118484383,1.097754478,1.077059077,1.056398083,1.0357714,1.015178933
10/31/60,9/30/61,1.251092957,1.22690321,1.219148686,1.179059636,1.155398316,1.131905818,1.10857865,1.085413416,1.062406812,1.039555624,1.016856722
11/30/60,10/31/61,1.301601125,1.272044356,1.251241681,1.214158163,1.18580886,1.1578427,1.130250523,1.103023459,1.076152916,1.04963057,1.023448354
12/31/60,11/30/61,1.307562251,1.27858536,1.258302537,1.221544662,1.193474763,1.165701171,1.138220941,1.111031166,1.084128978,1.057511547,1.031176079
1/31/61,12/31/61,1.267423883,1.240923603,1.222783474,1.188547067,1.162669299,1.136997529,1.111531009,1.086268997,1.061210752,1.036355539,1.011702624
2/28/61,1/31/62,1.156999688,1.143047335,1.136581237,1.114867747,1.10063641,1.086307874,1.071879929,1.0573503,1.042716639,1.027976528,1.013127472
3/31/61,2/28/62,1.12931389,1.118468674,1.118678929,1.096492793,1.085356019,1.074115731,1.062768533,1.05131088,1.039739068,1.028049226,1.016237305
4/30/61,3/31/62,1.084117862,1.078288508,1.083170334,1.066372796,1.060279475,1.054090884,1.047803043,1.041411747,1.034912552,1.028300755,1.021571373
5/31/61,4/30/62,0.999374005,1.001514831,1.017016521,1.005463223,1.007261331,1.008935286,1.010479648,1.011888654,1.013156195,1.014275788,1.015240548
6/30/61,5/31/62,0.894314269,0.907186121,0.932407743,0.932929823,0.945801675,0.958673526,0.971545378,0.984417229,0.99728908,1.010160932,1.023032783
7/31/61,6/30/62,0.860280332,0.876215361,0.904199327,0.908302933,0.924453796,0.940674945,0.956965573,0.973324885,0.989752096,1.006246435,1.022807143
8/31/61,7/31/62,0.889680761,0.903080733,0.925660749,0.929925868,0.943370898,0.956830813,0.970305549,0.983795039,0.997299218,1.010818021,1.024351385
9/30/61,8/31/62,0.890683874,0.904642445,0.9309225,0.932655811,0.946710585,0.960797406,0.974916265,0.989067151,1.003250054,1.017464963,1.03171187
10/31/61,9/30/62,0.869783934,0.885141581,0.912564003,0.916028249,0.9315559,0.947138867,0.962776493,0.978468129,0.994213138,1.010010892,1.025860773
11/30/61,10/31/62,0.845585684,0.863374969,0.893054223,0.899370567,0.917575407,0.935917301,0.954395526,0.973009364,0.991758101,1.01064103,1.029657446
12/31/61,11/30/62,0.91276918,0.925356671,0.950431291,0.950475871,0.963007284,0.975519705,0.988012985,1.000486969,1.012941502,1.025376427,1.037791587
1/31/62,12/31/62,0.901034229,0.914950117,0.941284979,0.942883188,0.95690109,0.970953724,0.985041461,0.999164679,1.013323761,1.027519094,1.041751074
2/28/62,1/31/63,0.973457279,0.981422469,1.002368286,0.996725677,1.0040599,1.011179969,1.018083929,1.0247698,1.03123558,1.037479242,1.043498733
3/31/62,2/28/63,0.940583199,0.95041341,0.969680779,0.969676231,0.979105981,0.98839935,0.997554856,1.006570996,1.015446244,1.024179053,1.032767852
4/30/62,3/31/63,0.974854484,0.98086028,0.999718168,0.992093483,0.997317893,1.002278824,1.006974749,1.011404127,1.015565406,1.019457022,1.0230774
5/31/62,4/30/63,1.0962622,1.091005453,1.096146616,1.0793461,1.072954824,1.066196516,1.059076568,1.051600266,1.043772792,1.035599229,1.027084564
6/30/62,5/31/63,1.226465038,1.206168951,1.197653059,1.165576778,1.145280692,1.124984606,1.104688519,1.084392433,1.064096346,1.04380026,1.023504174
7/31/62,6/30/63,1.301532937,1.27219605,1.259709277,1.214663257,1.186449641,1.158593196,1.131085733,1.103919313,1.077086235,1.050579029,1.024390445
8/31/62,7/31/63,1.226048191,1.206105627,1.201808686,1.166181211,1.146199525,1.126204964,1.106197611,1.086177547,1.066144853,1.046099607,1.02604189
9/30/62,8/31/63,1.270482885,1.244100563,1.233990964,1.191919117,1.166118408,1.140509993,1.115093089,1.089866919,1.06483071,1.039983693,1.015325104
10/31/62,9/30/63,1.328544535,1.295165634,1.274788432,1.230029618,1.198249518,1.166979905,1.136210078,1.105929633,1.076128454,1.046796699,1.017924797
11/30/62,10/31/63,1.359559484,1.32136072,1.300837575,1.247288985,1.211378472,1.176194169,1.141718771,1.10793552,1.074828181,1.042381023,1.010578799
12/31/62,11/30/63,1.197927449,1.179113948,1.175539619,1.141403944,1.1225069,1.103581463,1.084627353,1.065644287,1.04663198,1.02759014,1.008518474
1/31/63,12/31/63,1.215711953,1.193914912,1.191445252,1.150466182,1.128815216,1.107213671,1.085661918,1.06416033,1.042709287,1.02130917,0.999960364
2/28/63,1/31/64,1.169011018,1.152975539,1.155587776,1.120749799,1.104556617,1.088307854,1.072001906,1.055637107,1.039211726,1.022723962,1.006171945
3/31/63,2/29/64,1.220902196,1.199242209,1.196978247,1.156005192,1.134429432,1.112883048,1.091366725,1.069881167,1.048427104,1.027005285,1.005616486
4/30/63,3/31/64,1.222983603,1.201376522,1.195260638,1.158218637,1.136669006,1.115139741,1.093631491,1.072144937,1.050680785,1.029239775,1.007822681
5/31/63,4/30/64,1.168228879,1.152307226,1.151270331,1.12040786,1.104428488,1.088428134,1.07240584,1.056360586,1.040291289,1.024196796,1.008075881
6/30/63,5/31/64,1.152189754,1.138449826,1.139460192,1.11096997,1.097230042,1.083490114,1.069750186,1.056010258,1.04227033,1.028530402,1.014790474
7/31/63,6/30/64,1.191724393,1.173801544,1.1710928,1.13826496,1.120650078,1.103136714,1.085724304,1.06841229,1.051200118,1.034087239,1.017073106
8/31/63,7/31/64,1.225887877,1.204373371,1.19847282,1.161941453,1.141021158,1.120296072,1.099764788,1.079425911,1.059278062,1.039319872,1.019549987
9/30/63,8/31/64,1.151217715,1.138553594,1.136871963,1.113166692,1.100443564,1.087700416,1.07493707,1.062153344,1.049349055,1.036524018,1.023678044
10/31/63,9/30/64,1.208252108,1.189351602,1.185797671,1.151836492,1.133222746,1.114705447,1.096285031,1.077961936,1.059736603,1.041609475,1.023580997
11/30/63,10/31/64,1.202492697,1.184899989,1.178733565,1.14988276,1.132459432,1.115093773,1.0977864,1.080537941,1.063349032,1.04622032,1.029152459
12/31/63,11/30/64,1.203865285,1.185241421,1.181852551,1.148243402,1.129870434,1.111582297,1.093379599,1.075262954,1.057232982,1.03929031,1.021435571
1/31/64,12/31/64,1.179224504,1.164277424,1.160503582,1.134427085,1.119524169,1.104636323,1.089763725,1.074906557,1.060065004,1.045239253,1.030429494
2/29/64,1/31/65,1.200840328,1.183736919,1.177992799,1.149628027,1.132623797,1.115653906,1.098719022,1.081819831,1.064957035,1.048131357,1.031343538
3/31/64,2/28/65,1.185055491,1.169708979,1.165578216,1.139040975,1.123719931,1.108407836,1.093104934,1.07781148,1.062527734,1.047253969,1.031990469
4/30/64,3/31/65,1.145565857,1.134169457,1.137303595,1.111365453,1.099957587,1.088545628,1.07712943,1.065708837,1.05428369,1.042853819,1.031419046
5/31/64,4/30/65,1.182753936,1.167205926,1.170295842,1.136117928,1.120578127,1.105041254,1.089507415,1.073976718,1.058449276,1.04292521,1.027404646
6/30/64,5/31/65,1.153646222,1.140559755,1.145717192,1.114386823,1.101300357,1.08821389,1.075127424,1.062040958,1.048954492,1.035868025,1.022781559
7/31/64,6/30/65,1.059770578,1.056715612,1.073867716,1.050056503,1.046450935,1.042660401,1.038684181,1.034521548,1.030171773,1.025634124,1.020907862
8/31/64,7/31/65,1.068565382,1.064650032,1.077651188,1.056413187,1.052089002,1.047625819,1.043022248,1.03827688,1.033388289,1.028355026,1.023175626
9/30/64,8/31/65,1.113801564,1.104630356,1.11659455,1.086090266,1.07672059,1.067283958,1.057779964,1.0482082,1.038568252,1.028859706,1.019082143
10/31/64,9/30/65,1.108963249,1.100007306,1.108546497,1.081959221,1.072865618,1.063724642,1.054535524,1.045297475,1.036009693,1.026671354,1.017281621
11/30/64,10/31/65,1.138067535,1.125352427,1.134100912,1.099916054,1.08719471,1.074471207,1.061745503,1.049017555,1.036287319,1.023554749,1.0108198
12/31/64,11/30/65,1.163704138,1.148754829,1.151995147,1.118914631,1.104024452,1.089154709,1.074305778,1.059478046,1.04467191,1.029887777,1.015126062
1/31/65,12/31/65,1.20236231,1.180725254,1.181490267,1.137782085,1.116479086,1.095290605,1.074218273,1.053263755,1.032428745,1.011714972,0.991124198
2/28/65,1/31/66,1.188442022,1.168130437,1.169932022,1.12762524,1.107433721,1.08728438,1.067178361,1.047116849,1.027101071,1.007132304,0.987211868
3/31/65,2/28/66,1.167381408,1.147643342,1.156849213,1.108236009,1.088568122,1.068925056,1.049307573,1.029716467,1.010152566,0.990616733,0.971109866
4/30/65,3/31/66,1.143551147,1.127645301,1.140168064,1.095873601,1.080008508,1.064157785,1.04832185,1.032501135,1.016696094,1.000907195,0.985134927
5/31/65,4/30/66,1.130194455,1.114979644,1.131282065,1.084536171,1.069307152,1.054073025,1.038833587,1.023588623,1.008337909,0.993081207,0.977818265
6/30/65,5/31/66,1.061346619,1.052755642,1.074092951,1.035573687,1.02698271,1.018391733,1.009800756,1.001209779,0.992618802,0.984027825,0.975436848
7/31/65,6/30/66,1.129234119,1.112476962,1.123697809,1.079654834,1.063580101,1.047723308,1.032079909,1.016645482,1.001415729,0.986386468,0.971553628
8/31/65,7/31/66,1.083199582,1.07094588,1.088934852,1.04669998,1.034705484,1.022795124,1.010967801,0.999222434,0.987557961,0.975973339,0.964467541
9/30/65,8/31/66,0.955481135,0.955016153,0.987639421,0.953681369,0.952812489,0.951809894,0.950674041,0.949405382,0.94800437,0.946471455,0.944807083
10/31/65,9/30/66,0.920795913,0.926006559,0.963470264,0.935955153,0.940691234,0.945267246,0.949682238,0.953935248,0.95802531,0.961951448,0.96571268
11/30/65,10/31/66,0.90806752,0.914538796,0.955815134,0.927307797,0.933603369,0.939838174,0.946011066,0.952120871,0.958166384,0.964146369,0.97005956
12/31/65,11/30/66,0.906030072,0.912723459,0.954202007,0.926054129,0.93269055,0.939307099,0.94590331,0.952478704,0.959032787,0.965565049,0.972074961
1/31/66,12/31/66,0.890306549,0.901845692,0.945108847,0.925302241,0.937228614,0.94929339,0.961501609,0.973858562,0.986369801,0.999041157,1.01187876
2/28/66,1/31/67,0.965464849,0.970433249,1.009313267,0.980874234,0.986362151,0.992039364,0.997914778,1.003997867,1.010298718,1.016828083,1.023597434
3/31/66,2/28/67,0.982256602,0.986811595,1.019439381,0.996486632,1.001624996,1.006977141,1.012553812,1.018366486,1.024427436,1.0307498,1.03734766
4/30/66,3/31/67,1.053585809,1.051683969,1.079266415,1.048031343,1.046284276,1.044592671,1.042958631,1.04138436,1.03987218,1.038424535,1.037043997
5/31/66,4/30/67,1.066111873,1.062471036,1.085121787,1.055387535,1.051950916,1.04858873,1.045304489,1.042101931,1.038985039,1.035958056,1.033025512
6/30/66,5/31/67,1.104643802,1.097509094,1.120756336,1.083239679,1.076104971,1.068970263,1.061835555,1.054700847,1.047566139,1.040431431,1.033296724
7/31/66,6/30/67,1.163204294,1.147620527,1.163596775,1.11678722,1.101537409,1.086398645,1.071370795,1.056453721,1.04164729,1.026951368,1.012365818
8/31/66,7/31/67,1.257472734,1.233485407,1.243243136,1.186243342,1.162986833,1.139972164,1.117198462,1.094664854,1.072370474,1.050314459,1.028495951
9/30/66,8/31/67,1.371680707,1.335088367,1.331122329,1.264396991,1.230255461,1.19688957,1.164279821,1.132407366,1.101253975,1.070802018,1.041034435
10/31/66,9/30/67,1.428306488,1.381573136,1.372968116,1.292117096,1.249303449,1.207708812,1.167292635,1.128016147,1.089842261,1.052735479,1.016661814
11/30/66,10/31/67,1.340779972,1.303750668,1.298422301,1.232302057,1.197836449,1.164180465,1.131312936,1.099213427,1.067862202,1.037240196,1.007328985
12/31/66,11/30/67,1.32088995,1.286038808,1.286191596,1.218587379,1.18595201,1.154021053,1.122778292,1.092208003,1.062294941,1.033024314,1.004381775
1/31/67,12/31/67,1.375817489,1.331551634,1.327574137,1.246368792,1.205389452,1.16544518,1.126507595,1.088549346,1.051544063,1.015466313,0.980291563
2/28/67,1/31/68,1.212517325,1.188180855,1.20647695,1.140036235,1.116229334,1.092600212,1.0691495,1.045877834,1.022785851,0.999874193,0.977143505
3/31/67,2/29/68,1.151565632,1.133990342,1.16061137,1.099078917,1.081744028,1.064490533,1.047319071,1.03023029,1.013224844,0.996303393,0.979466607
4/30/67,3/31/68,1.097249466,1.083403157,1.111705127,1.055751817,1.041947249,1.028157063,1.014381506,1.000620824,0.986875275,0.973145117,0.959430619
5/31/67,4/30/68,1.160747425,1.141711113,1.16668727,1.103403789,1.084128024,1.06476753,1.045319678,1.025781733,1.006150844,0.986424038,0.966598213
6/30/67,5/31/68,1.248872217,1.220848708,1.23953221,1.16480169,1.136778181,1.108754672,1.080731163,1.052707654,1.024684144,0.996660635,0.968637126
7/31/67,6/30/68,1.209921382,1.190643797,1.22034313,1.151306931,1.131237086,1.110892351,1.090267076,1.069355458,1.048151529,1.026649157,1.004842037
8/31/67,7/31/68,1.117529718,1.10820595,1.147856103,1.088462914,1.078017236,1.067170104,1.055906642,1.044211231,1.03206746,1.019458074,1.006364926
9/30/67,8/31/68,1.154152525,1.141433105,1.178943528,1.115094556,1.101453328,1.087481815,1.073167541,1.058497393,1.043457582,1.028033597,1.012210156
10/31/67,9/30/68,1.174894132,1.16007383,1.196188385,1.129871706,1.114472132,1.098860764,1.083027232,1.066960477,1.050648691,1.034079257,1.01723868
11/30/67,10/31/68,1.230701087,1.210454626,1.246552348,1.169485376,1.148750267,1.127839418,1.106745829,1.085462124,1.063980524,1.042292821,1.020390346
12/31/67,11/30/68,1.301604822,1.273166244,1.303632366,1.216238846,1.187748741,1.159240119,1.13071225,1.102164366,1.073595658,1.045005271,1.016392304
1/31/68,12/31/68,1.211069776,1.190201784,1.224440085,1.148222436,1.1271025,1.105889493,1.084578313,1.063163481,1.0416391,1.019998818,0.998235784
2/29/68,1/31/69,1.216359339,1.194736324,1.224621941,1.151214242,1.129306451,1.107294543,1.085173423,1.062937656,1.040581441,1.018098577,0.995482433
3/31/68,2/28/69,1.177428995,1.159403889,1.19457388,1.12276576,1.104138665,1.085296268,1.06623065,1.046933499,1.027396084,1.007609231,0.987563292
4/30/68,3/31/69,1.205780831,1.185389546,1.225976378,1.14414882,1.1232882,1.102259498,1.081056409,1.05967231,1.038100235,1.016332861,0.994362475
5/31/68,4/30/69,1.113104662,1.102365966,1.151830985,1.080628375,1.069618389,1.058506078,1.047284609,1.035946526,1.024483678,1.012887139,1.001147107
6/30/68,5/31/69,1.073614513,1.064937971,1.11443235,1.047584888,1.038908347,1.030231806,1.021555264,1.012878723,1.004202181,0.99552564,0.986849098
7/31/68,6/30/69,0.966837513,0.967023401,1.020030847,0.967002601,0.966795938,0.966458451,0.965990152,0.965391053,0.964661167,0.963800507,0.962809086
8/31/68,7/31/69,0.904282675,0.910576786,0.966474857,0.922280757,0.927695433,0.93282174,0.93766202,0.942218592,0.94649375,0.950489764,0.954208877
9/30/68,8/31/69,0.911680648,0.916169757,0.973067746,0.924579752,0.928500453,0.9322315,0.935772798,0.939124257,0.942285782,0.945257282,0.948038662
10/31/68,9/30/69,0.834526835,0.842994855,0.899877254,0.859639862,0.8678139,0.875886946,0.883857447,0.891723823,0.899484456,0.907137698,0.914681866
11/30/68,10/31/69,0.869745513,0.877487266,0.935325156,0.892803678,0.900376197,0.907890117,0.915344298,0.92273757,0.93006873,0.937336546,0.94453975
12/31/68,11/30/69,0.783947098,0.798686653,0.861841335,0.828627269,0.843839533,0.859221029,0.874778073,0.890517299,0.90644568,0.922570548,0.93889962
1/31/69,12/31/69,0.760948267,0.777592378,0.843613629,0.81132884,0.828431724,0.845698485,0.863135039,0.880747588,0.898542645,0.916527044,0.934707965
2/28/69,1/31/70,0.74369498,0.76141369,0.827477194,0.797409086,0.815693412,0.834174191,0.852855664,0.87174226,0.890838604,0.910149526,0.929680077
3/31/69,2/28/70,0.826347591,0.841270173,0.908735577,0.870907389,0.885615177,0.900244424,0.914791557,0.929252944,0.943624887,0.957903625,0.97208533
4/30/69,3/31/70,0.813225357,0.82933707,0.894632712,0.861565785,0.877678011,0.893785535,0.909885819,0.925976259,0.942054187,0.958116866,0.974161488
5/31/69,4/30/70,0.713697757,0.735563245,0.803625314,0.78011675,0.802798937,0.825747392,0.84895899,0.872430518,0.89615867,0.920140043,0.944371137
6/30/69,5/31/70,0.660708115,0.688387469,0.759941831,0.74543296,0.774799096,0.804727492,0.835218149,0.866271067,0.897886245,0.930063683,0.962803383
7/31/69,6/30/70,0.698311092,0.725048665,0.797263896,0.779333062,0.806866771,0.834653096,0.862685995,0.890959615,0.919468291,0.94820653,0.977169012
8/31/69,7/31/70,0.799129526,0.81761628,0.886092333,0.854603362,0.873103236,0.891607053,0.910114622,0.928625763,0.947140308,0.965658099,0.984178987
9/30/69,8/31/70,0.802712692,0.822513376,0.887900116,0.862270923,0.882223939,0.902224045,0.922269541,0.942358813,0.962490318,0.982662589,1.002874223
10/31/69,9/30/70,0.870280838,0.888340384,0.957725359,0.9245149,0.942628468,0.9607587,0.978904979,0.997066719,1.015243361,1.033434374,1.051639251
11/30/69,10/31/70,0.804582431,0.826462445,0.896214363,0.870531617,0.892714393,0.914991925,0.937361336,0.959819868,0.98236487,1.004993796,1.027704197
12/31/69,11/30/70,0.855158737,0.877422968,0.95011327,0.922073461,0.944456224,0.966875163,0.989328766,1.011815601,1.034334318,1.056883637,1.079462345
1/31/70,12/31/70,0.949219818,0.964990763,1.035392996,0.996532652,1.012303597,1.028074541,1.043845486,1.059616431,1.075387375,1.09115832,1.106929265
2/28/70,1/31/71,1.052723931,1.061039518,1.125677234,1.076939166,1.084527542,1.091877787,1.098991996,1.10587224,1.112520563,1.118938989,1.125129516
3/31/70,2/28/71,1.035109755,1.043140496,1.103479971,1.058490542,1.065814529,1.072907561,1.079771903,1.08640979,1.092823429,1.099014996,1.104986641
4/30/70,3/31/71,1.065994592,1.072562883,1.129674628,1.084826537,1.090527438,1.095944689,1.101080972,1.105938936,1.110521198,1.114830338,1.11886891
5/31/70,4/30/71,1.251943627,1.238793825,1.276340199,1.211812558,1.197998038,1.183978196,1.169760502,1.155352069,1.140759672,1.125989769,1.111048519
6/30/70,5/31/71,1.310538659,1.287209688,1.320094638,1.24210057,1.220255618,1.19884496,1.177842434,1.157223936,1.136967225,1.117051745,1.097458468
7/31/70,6/30/71,1.352898215,1.320114505,1.34826074,1.257922617,1.228345386,1.199681695,1.171866189,1.144839602,1.118548065,1.092942503,1.067978115
8/31/70,7/31/71,1.256480938,1.234800248,1.266487461,1.192813141,1.172450093,1.152473438,1.132860238,1.113589335,1.094641181,1.07599769,1.057642102
9/30/70,8/31/71,1.239800109,1.223116616,1.262286838,1.190234549,1.174018897,1.157943099,1.142000018,1.126182995,1.110485808,1.094902639,1.079428041
10/31/70,9/30/71,1.197031713,1.184305624,1.21932197,1.158634386,1.145695602,1.132691981,1.119626269,1.10650106,1.093318802,1.080081816,1.066792294
11/30/70,10/31/71,1.180191285,1.169872232,1.203854253,1.149675758,1.139782542,1.130016402,1.120370757,1.110839472,1.101416821,1.092097455,1.08287637
12/31/70,11/30/71,1.163621755,1.150546568,1.175188863,1.125465948,1.113416196,1.101666933,1.090200228,1.078999551,1.068049632,1.057336352,1.046846631
1/31/71,12/31/71,1.226983651,1.209567137,1.231090215,1.174734107,1.157317592,1.139901077,1.122484562,1.105068048,1.087651533,1.070235018,1.052818503
2/28/71,1/31/72,1.225069235,1.207148831,1.228082226,1.171336232,1.153444361,1.135562332,1.117690315,1.099828487,1.081977028,1.06413612,1.046305953
3/31/71,2/29/72,1.245190221,1.222490951,1.241983369,1.177365575,1.154942487,1.132614534,1.110383312,1.088250451,1.066217619,1.044286521,1.022458902
4/30/71,3/31/72,1.214015817,1.192873774,1.212801405,1.15076213,1.129795051,1.108888875,1.088044959,1.067264698,1.046549531,1.025900938,1.005320447
5/31/71,4/30/72,1.184479345,1.170127162,1.196124897,1.141418889,1.127062684,1.112705017,1.098345821,1.083985025,1.069622555,1.05525833,1.040892264
6/30/71,5/31/72,1.233957543,1.214940189,1.234508724,1.176928225,1.157934177,1.138948484,1.119971464,1.101003452,1.082044799,1.063095877,1.044157075
7/31/71,6/30/72,1.205696934,1.192577833,1.211408303,1.166321246,1.153183238,1.140038379,1.126886367,1.113726885,1.100559593,1.087384133,1.074200122
8/31/71,7/31/72,1.237911566,1.221191781,1.239979977,1.187738326,1.171004317,1.154265215,1.137520828,1.120770957,1.104015391,1.087253908,1.070486276
9/30/71,8/31/72,1.249822589,1.228315301,1.242326491,1.185371845,1.163937344,1.14252884,1.121147267,1.099793608,1.078468892,1.057174201,1.035910669
10/31/71,9/30/72,1.211123203,1.193220574,1.212770468,1.157426105,1.139534533,1.121646925,1.103763432,1.085884212,1.068009433,1.050139269,1.032273907
11/30/71,10/31/72,1.268519781,1.241930631,1.257088829,1.18917971,1.163023343,1.137016755,1.111162822,1.085464494,1.059924799,1.034546843,1.009333813
12/31/71,11/30/72,1.346129895,1.310760238,1.32246841,1.240902931,1.206425068,1.17225444,1.13839622,1.104855694,1.071638273,1.038749487,1.006194998
1/31/72,12/31/72,1.211095091,1.191681066,1.21219828,1.152853016,1.133438991,1.114024966,1.094610941,1.075196916,1.055782891,1.036368866,1.016954841
2/29/72,1/31/73,1.10261484,1.093521277,1.123822749,1.074802327,1.065170345,1.055352156,1.045344253,1.03514304,1.024744828,1.014145836,1.003342183
3/31/72,2/28/73,1.04521428,1.040727203,1.076212027,1.031248542,1.026247017,1.02106374,1.015693231,1.010129788,1.004367476,0.998400113,0.992221258
4/30/72,3/31/73,1.032016071,1.028421063,1.071699356,1.020767848,1.016699642,1.012463342,1.008053386,1.003463962,0.998688999,0.993722146,0.98855676
5/31/72,4/30/73,0.962645605,0.966096953,1.018437806,0.972502532,0.975444378,0.978203484,0.980772845,0.983145094,0.98531248,0.987266836,0.988999558
6/30/72,5/31/73,0.915821084,0.923820261,0.983187686,0.939384644,0.946937934,0.954330126,0.961554397,0.968603533,0.975469902,0.982145422,0.988621525
7/31/72,6/30/73,0.931055284,0.937137681,0.999496539,0.948525981,0.95381545,0.958823588,0.96354127,0.967958974,0.972066753,0.975854219,0.979310512
8/31/72,7/31/73,0.968733058,0.967955848,1.022412262,0.965926153,0.964662813,0.963226159,0.961610115,0.959808317,0.957814098,0.955620469,0.953220094
9/30/72,8/31/73,0.883995523,0.892121504,0.966603621,0.908116299,0.915977358,0.923741958,0.931405602,0.938963508,0.946410584,0.95374141,0.960950206
10/31/72,9/30/73,0.946743919,0.951194001,1.025851819,0.959640333,0.963624762,0.967441634,0.971084225,0.974545449,0.977817832,0.98089348,0.983764056
11/30/72,10/31/73,0.946884441,0.951134425,1.029784898,0.959259135,0.963123582,0.96684876,0.970428785,0.973857436,0.977128134,0.98023391,0.98316738
12/31/72,11/30/73,0.766643433,0.787488732,0.87517959,0.829517703,0.850714199,0.872041412,0.893507066,0.915119507,0.936887766,0.958821629,0.980931718
1/31/73,12/31/73,0.748770747,0.770122135,0.860378277,0.812824911,0.834176298,0.855527686,0.876879074,0.898230462,0.919581849,0.940933237,0.962284625
2/28/73,1/31/74,0.788018493,0.80601576,0.901131954,0.84131718,0.858623825,0.87570274,0.892555148,0.909182265,0.925585295,0.941765437,0.95772388
3/31/73,2/28/74,0.811558735,0.828152436,0.929052635,0.860346834,0.87595213,0.891232523,0.906190257,0.920827561,0.93514664,0.94914968,0.962838846
4/30/73,3/31/74,0.794308375,0.809946862,0.910992034,0.840157762,0.854734978,0.868963206,0.882844793,0.896382066,0.909577333,0.922432878,0.934950968
5/31/73,4/30/74,0.820258581,0.831939239,0.928245379,0.853920168,0.864241403,0.874129936,0.883595478,0.892647449,0.901294996,0.909546994,0.917412062
6/30/73,5/31/74,0.804328219,0.817118115,0.918403115,0.841743956,0.853601444,0.865168872,0.876455848,0.887471561,0.898224803,0.90872399,0.918977182
7/31/73,6/30/74,0.782455277,0.796288296,0.897813523,0.823193035,0.836282941,0.849142616,0.861780116,0.874203129,0.88641899,0.898434705,0.910256965
8/31/73,7/31/74,0.710426236,0.732208552,0.840872487,0.775984952,0.79797721,0.820037648,0.842165393,0.864359584,0.886619378,0.908943942,0.931332461
9/30/73,8/31/74,0.677302958,0.70031181,0.802043741,0.746693952,0.770059529,0.79353657,0.817121611,0.840811328,0.864602533,0.888492166,0.91247729
